Nout,K,MPP Pz,PyT Pz,MPP fNL,PyT fNL
13.08,277116.03103660105,2.016311753888769e-09,1.9353750782804015e-09,0.044015646412574556,174624.0294790428
13.12,288425.35077895096,1.7798718566574212e-09,1.708442612426936e-09,0.04433023119298399,175021.66692455809
13.16,300196.2126143861,1.5710837851813254e-09,1.5080539144900026e-09,0.044648537797537066,174990.95507245
13.2,312447.4524329911,1.386751984741432e-09,1.3283678798120882e-09,0.0449706437707232,174519.21176699625
13.24,325198.6748321048,1.2239867470669164e-09,1.173696058369342e-09,0.04529939727814862,174981.68682822183
13.28,338470.2844878575,1.0802924920530825e-09,1.03694081004546e-09,0.045630671622145506,175009.3759402924
13.32,352283.5188070053,9.53430072472367e-10,9.136047612774562e-10,0.04596866027226113,174874.0425482963
13.36,366660.481911315,8.414265875775781e-10,8.062813020145562e-10,0.0463118084638058,174727.23886412536
13.4,381624.18000887125,7.425619042404014e-10,7.121004394667908e-10,0.04665837173343926,174832.69354381604
13.44,397198.55820891686,6.552750212759705e-10,6.280838980006831e-10,0.04701365053277993,174507.9006270354
13.48,413408.53883913736,5.78233067348667e-10,5.544001191553358e-10,0.0473719900009605,174956.7972398789
13.52,430280.0613267031,5.102240990375217e-10,4.888013655841953e-10,0.04773855885160983,175064.47140535194
13.56,447840.12370688515,4.501934236916249e-10,4.312918735009579e-10,0.048110511185148516,175070.34868125917
13.60,466116.8258256696,3.97215713579304e-10,3.807936420111106e-10,0.04848764365379293,174511.14603273405
13.64,485139.4143055074,3.5044840497485355e-10,3.3637601925755446e-10,0.04887533425570966,174801.91675534123
13.68,504938.32934615074,3.091801528915861e-10,2.9640016726118603e-10,0.04926623791416846,174567.18041474544
13.72,525545.2534354645,2.727555186509375e-10,2.614584048673332e-10,0.04966862678679715,174725.01878814364
13.76,546993.1620481671,2.4061112731659567e-10,2.306452950872312e-10,0.05007686153501569,174618.61720791843
13.8,569316.3764136218,2.122495561421851e-10,2.035461620272556e-10,0.05049246368842808,174891.3540846699
13.84,592550.6184371276,1.8721642806298017e-10,1.796981669126649e-10,0.05091970256799149,174760.46913864894
13.88,616733.0678625898,1.6513237713764177e-10,1.5834823897740248e-10,0.05135341973070774,175422.1913913237
13.92,641902.4217680402,1.456432547998993e-10,1.397957825231301e-10,0.05179955126962942,174871.94759311908
13.96,668098.9564892154,1.2844837336280342e-10,1.2329117151375927e-10,0.05225480237509215,174981.66641851453
14.0,695364.5920702865,1.1328053448730871e-10,1.0858184279316064e-10,0.052719347432190346,175219.53560484957
14.04,723742.9593448782,9.989494180063175e-11,9.587826246585261e-11,0.05319897197183333,174667.36678563498
14.08,753279.4697547007,8.80894228149706e-11,8.444257985454994e-11,0.053686963975067385,174886.9484129362
14.12,784021.3880175537,7.767281218181514e-11,7.458606452764471e-11,0.05419118888868275,172877.8144033102
14.16,816017.9077609484,6.848475944234044e-11,6.576235688142483e-11,0.05470869290202915,173075.33800736698
14.2,849320.2302424124,6.038185032308995e-11,5.7884858694870583e-11,0.05523863678018784,175374.63297339733
14.24,883981.6462824235,5.323233665289133e-11,5.1026976651269556e-11,0.05578786804650128,175138.02807978992
14.28,920057.6215410846,4.692855828298278e-11,4.4973400402743395e-11,0.05634926253679828,174892.54401281418
14.32,957605.8852750233,4.136743474819561e-11,3.965636492304237e-11,0.0569332953730683,174968.9880696607
14.36,996686.5227165052,3.6463530432832936e-11,3.495507641597215e-11,0.05753365293330025,174863.8077631792
14.4,1037362.0712226367,3.213993574905556e-11,3.080989082846588e-11,0.0581526934438074,175366.4499884026
14.44,1079697.620348463,2.832582298760412e-11,2.71532652110275e-11,0.058797447659267296,175300.8459458565
14.48,1123760.9160041558,2.496390547488183e-11,2.3919554819872592e-11,0.05946037041691014,175205.53107343265
14.52,1169622.4688629066,2.1998665333141932e-11,2.1079438750480725e-11,0.06015304189843689,175489.6779157901
14.56,1217355.6671930607,1.938462190687073e-11,1.857449108851818e-11,0.06087006774075613,175515.92857765875
14.6,1267036.8942949877,1.7080568293129107e-11,1.6400083070105795e-11,0.06161350290691538,174531.34202582997
14.64,1318745.6507306707,1.5048474265527656e-11,1.4425310156180168e-11,0.06239185577302695,175387.51566676545
14.68,1372564.6815415488,1.3257880353434154e-11,1.2697789748888706e-11,0.06319866681795888,175398.61646083085
14.72,1428580.108658253,1.1678923131068315e-11,1.1189862370325442e-11,0.06404523745281054,175815.2461086261
14.76,1486881.5687140482,1.0287413841343018e-11,9.856627402884903e-12,0.06492773628136046,175733.97359660303
14.8,1547562.3564825878,9.061296512216127e-12,8.682183036616679e-12,0.06584826832880362,176118.76880830043
14.84,1610719.574169431,7.980177386429595e-12,7.650905744548836e-12,0.06681716137546713,175680.80327944306
14.88,1676454.2867963107,7.0278741950696065e-12,6.73445987452194e-12,0.06782923105766729,176437.16240425405
14.92,1744871.6839267025,6.188345270121934e-12,5.926929072508781e-12,0.06889700832829634,176584.30890318722
14.96,1816081.247991589,5.448738071107472e-12,5.2185380534995275e-12,0.07001701108030353,176645.12584556788
15.0,1890196.9294846759,4.797259664771421e-12,4.598202504776514e-12,0.07119443610511099,176355.21542076717
15.04,1967337.3293075212,4.222989473053408e-12,4.0479959163808004e-12,0.07244038201958407,176826.1366145654
15.08,2047625.8885562473,3.717337032309542e-12,3.560059259732293e-12,0.0737512977192581,176679.20909558152
15.12,2131191.0860536573,3.2716982942273704e-12,3.1382002436009694e-12,0.07514188436167954,176977.43290193653
15.16,2218166.6439427286,2.8792508161449002e-12,2.7617482084802805e-12,0.0766098460338007,177160.90138647277
15.20,2308691.7416705997,2.5336964498657596e-12,2.4277490859488937e-12,0.07816295485458602,177281.1186476081
15.24,2402911.2387053375,2.2291962170381306e-12,2.1368983004051236e-12,0.07981647517879362,177317.84930658192
15.28,2500975.9063420235,1.961193606843307e-12,1.87924770728578e-12,0.08156664678068339,177578.48281089956
15.32,2603042.6689689704,1.7250814050199028e-12,1.6530108325230553e-12,0.0834326781800145,177808.14612938982
15.36,2709274.8551802062,1.5172416540584949e-12,1.4538312426217125e-12,0.0854165234402197,178064.5020976974
15.4,2819842.459136098,1.3343149531420611e-12,1.2775197442347493e-12,0.08752807716185808,178386.02215961984
15.44,2934922.4125902303,1.1731846942847437e-12,1.1245654948606408e-12,0.08978475742613594,179161.814367096
15.48,3054698.8680179967,1.0314359401260222e-12,9.881614146444505e-13,0.09218994158957042,179295.44525310912
15.52,3179363.493299798,9.066061601660108e-13,8.689774413407684e-13,0.09476686378559937,179423.72278005653
15.56,3309115.77843058,7.967787494887275e-13,7.636770018650544e-13,0.09752108559315313,179859.88513666866
15.6,3444163.354746337,7.001642664482157e-13,6.704335235676334e-13,0.10046843004266436,180851.40515830158
15.64,3584722.327178581,6.151022329697183e-13,5.894939323898764e-13,0.10363468538882398,181303.6633895684
15.68,3731017.6200682903,5.403138042556564e-13,5.175786753701916e-13,0.10702630779323245,181207.87048262416
15.72,3883283.3370928634,4.744854531429931e-13,4.5428161313354e-13,0.11067623352705096,182072.18114008597
15.76,4041763.1358818924,4.1660292155989657e-13,3.988384947873398e-13,0.11459675861246585,182782.2844870447
15.8,4206710.617921403,3.6571447384028553e-13,3.502326089760181e-13,0.11881388089694325,183093.61183203812
15.84,4378389.734370274,3.20937260246743e-13,3.0722468673736064e-13,0.12336186594069061,184248.64351441053
15.88,4557075.208438447,2.8159460366972847e-13,2.697660160587487e-13,0.1282599151727482,184942.83526772299
15.92,4743052.975002612,2.4698747019110134e-13,2.3657037898382823e-13,0.133551793907004,183350.84589881956
15.96,4936620.638163054,2.1657969866826294e-13,2.0742590442955204e-13,0.13926436998174957,184282.7052828257
16.0,5138087.947473636,1.8986593912541864e-13,1.8183795294909297e-13,0.14543699272026492,186832.51077146994
16.04,5347777.293607208,1.6637789855036524e-13,1.5929384920882764e-13,0.15212238268633022,188775.87422685875
16.08,5566024.224249418,1.4575779323627716e-13,1.3956478438030672e-13,0.1593572388992381,190745.17969980123
16.12,5793177.98104662,1.276345940475634e-13,1.221493038524091e-13,0.1672080319956861,191519.35716234136
16.16,6029602.058466901,1.1172518550055694e-13,1.0690631765407494e-13,0.17572395555347847,192930.205396512
16.20,6275674.785468926,9.776175168569152e-14,9.365154797931503e-14,0.18497071596985126,194574.93091738404
16.240,6531789.930908784,8.549653374200643e-14,8.178402452649002e-14,0.19503157379728925,196974.45599869243
16.28,6798357.33365431,7.47405232221581e-14,7.143905060062012e-14,0.2059767530471584,198433.80713971335
16.32,7075803.558414599,6.529738405417878e-14,6.241497580169483e-14,0.21791151363351308,200538.2934498777
16.36,7364572.578334541,5.701778549518263e-14,5.448889434248534e-14,0.23092804205453346,203110.58246647177
16.4,7665126.485446563,4.976010361785311e-14,4.754911921340205e-14,0.24514261341842022,205367.45231773853
16.44,7977946.230116426,4.339366580886442e-14,4.1515267900797916e-14,0.260695382529197,208505.80301889652
16.48,8303532.390666426,3.781869255294507e-14,3.6090605206170494e-14,0.27772130890079666,211142.5890829781
16.52,8642405.97440734,3.2931671191654893e-14,3.142418809412749e-14,0.2964021021904872,215006.33373421177
16.560,8995109.251361398,2.865392401149091e-14,2.733142994468004e-14,0.3169179032155341,219023.03782538895
16.6,9362206.622009816,2.491075145637396e-14,2.37583424825421e-14,0.33948482916989026,223270.80242715083
16.64,9744285.520454122,2.1633487699046395e-14,2.0630988013644518e-14,0.3643616643274729,228134.8118020585
16.68,10141957.354435897,1.8769494492604452e-14,1.7875227956487672e-14,0.3918227910594616,233932.4144032348
16.72,10555858.483719593,1.6264440882160422e-14,1.5517486149746652e-14,0.4222135964386485,239094.84260730183
16.76,10986651.238403875,1.4076921903874956e-14,1.3422855224686817e-14,0.455906888574342,245780.43345152176
16.8,11435024.978791071,1.2167659895559744e-14,1.1566739578485094e-14,0.4933508577384776,253960.1426232623
16.84,11901697.19851052,1.0500732347709968e-14,9.983946763928513e-15,0.5350696310908197,261801.4318405775
16.88,12387414.672661675,9.04839144835092e-15,8.592983562583504e-15,0.5816785767855425,271276.267228954
16.92,12892954.652813155,7.782277163763562e-15,7.381152639398972e-15,0.6339177356086596,282024.7636833413
