1.0, -5.0, 0.013944149017333984, 998755.8475973371, 0.19344735145568848, 13.10983647789997
1.0, -5.5, 0.01437234878540039, 998755.8473910164, 0.20159029960632324, 13.109836476024041
1.0, -6.0, 0.014290809631347656, 998755.8474415479, 0.2061784267425537, 13.109836475162728
1.0, -6.5, 0.016184091567993164, 998755.8312302795, 0.24526309967041016, 13.109836482750191
1.0, -7.0, 0.015221118927001953, 998755.8256821831, 0.23438525199890137, 13.109836492034951
1.0, -7.5, 0.016521930694580078, 998755.8249218751, 0.2618887424468994, 13.1098364867359
1.0, -8.0, 0.017969131469726562, 998755.8270663801, 0.30289697647094727, 13.109836486990506
1.0, -8.5, 0.022154808044433594, 998755.8334444255, 0.38361454010009766, 13.109836487131224
1.0, -9.0, 0.022591114044189453, 998755.8335278266, 0.41343116760253906, 13.109836486881239
1.0, -9.5, 0.02677750587463379, 998755.8335253393, 0.49935150146484375, 13.109836486861655
1.0, -10.0, 0.033930301666259766, 998755.8337289013, 0.6870698928833008, 13.109836486847286
1.0, -10.5, 0.036759138107299805, 998755.8337690624, 0.7404346466064453, 13.109836486839775
1.0, -11.0, 0.04575657844543457, 998755.8337888351, 0.9278357028961182, 13.109836486837384
1.0, -11.5, 0.0623316764831543, 998755.8337950127, 1.2224562168121338, 13.109836486835949
1.0, -12.0, 0.0680239200592041, 998755.8337988678, 1.3924484252929688, 13.109836486835748
1.0, -12.5, 0.07454419136047363, 998755.8337986121, 1.4492969512939453, 13.10983648683644
1.0, -13.0, 0.08835649490356445, 998755.8337996828, 1.6511878967285156, 13.109836486836222
1.0, -13.5, 0.08427643775939941, 998755.8337996552, 1.4908640384674072, 13.109836486835896
1.0, -14.0, 0.08780360221862793, 998755.8337991106, 1.5668878555297852, 13.109836486836242
1.0, -14.5, 0.09940147399902344, 998755.8338007618, 1.7455978393554688, 13.109836486836798
1.0, -15.0, 0.09254074096679688, 998755.8337990231, 1.6004102230072021, 13.109836486835759
1.0, -15.5, 0.10189342498779297, 998755.833799393, 1.7918245792388916, 13.109836486835633
1.0, -16.0, 0.09517264366149902, 998755.8337980666, 1.6500377655029297, 13.109836486835556
1.0, -16.5, 0.10637569427490234, 998755.8337957194, 1.8607113361358643, 13.109836486836185
1.0, -17.0, 0.09725093841552734, 998755.8337974718, 1.7060091495513916, 13.109836486835674
1.0, -17.5, 0.10803413391113281, 998755.8337988232, 1.8961656093597412, 13.109836486835684
1.0, -18.0, 0.10109782218933105, 998755.8337971487, 1.7195439338684082, 13.109836486835782
1.5, -5.0, 0.015080690383911133, 956909.9793004318, 0.21542978286743164, 13.110991734180029
1.5, -5.5, 0.01430058479309082, 956909.9810761444, 0.20386981964111328, 13.110991731710048
1.5, -6.0, 0.01562809944152832, 956909.8287567269, 0.23157048225402832, 13.110991734202422
1.5, -6.5, 0.014826774597167969, 956909.4213256286, 0.22409439086914062, 13.110991742617033
1.5, -7.0, 0.01700592041015625, 956909.3876338598, 0.2604353427886963, 13.110991749324027
1.5, -7.5, 0.016485214233398438, 956909.3831539651, 0.2643775939941406, 13.110991743782192
1.5, -8.0, 0.019634723663330078, 956909.3772885579, 0.3333709239959717, 13.110991743931447
1.5, -8.5, 0.019860029220581055, 956909.3746483542, 0.3516099452972412, 13.110991744055514
1.5, -9.0, 0.024342775344848633, 956909.3732585522, 0.46567821502685547, 13.110991743799536
1.5, -9.5, 0.02518010139465332, 956909.3729048844, 0.5071315765380859, 13.11099174376203
1.5, -10.0, 0.03200221061706543, 956909.3727878147, 0.7058970928192139, 13.110991743749056
1.5, -10.5, 0.03411245346069336, 956909.372745203, 0.7641746997833252, 13.110991743741108
1.5, -11.0, 0.046108245849609375, 956909.3727334301, 1.0308101177215576, 13.110991743737475
1.5, -11.5, 0.051552534103393555, 956909.3727313337, 1.14454984664917, 13.110991743736772
1.5, -12.0, 0.07027459144592285, 956909.3727307543, 1.5317440032958984, 13.110991743736422
1.5, -12.5, 0.06797075271606445, 956909.3727311798, 1.4314053058624268, 13.11099174373676
1.5, -13.0, 0.07910275459289551, 956909.372729538, 1.6214237213134766, 13.110991743736873
1.5, -13.5, 0.08648061752319336, 956909.3727288769, 1.6996512413024902, 13.1109917437365
1.5, -14.0, 0.08328628540039062, 956909.3727307409, 1.5672581195831299, 13.11099174373612
1.5, -14.5, 0.09713292121887207, 956909.3727295528, 1.7566070556640625, 13.110991743736992
1.5, -15.0, 0.09932160377502441, 956909.3727284417, 1.7264387607574463, 13.110991743736959
1.5, -15.5, 0.0932016372680664, 956909.3727290981, 1.647231101989746, 13.110991743736662
1.5, -16.0, 0.10559320449829102, 956909.3727283714, 1.8091678619384766, 13.110991743736484
1.5, -16.5, 0.10469532012939453, 956909.3727304852, 1.8241372108459473, 13.11099174373628
1.5, -17.0, 0.0993645191192627, 956909.3727298535, 1.7094109058380127, 13.110991743736125
1.5, -17.5, 0.11127519607543945, 956909.3727292522, 1.8910577297210693, 13.110991743736742
1.5, -18.0, 0.11000990867614746, 956909.3727303131, 1.889800786972046, 13.110991743736525
2.0, -5.0, 0.01439809799194336, 986470.6972897388, 0.19752287864685059, 13.112146366130755
2.0, -5.5, 0.015462875366210938, 986460.5401564378, 0.2186884880065918, 13.112146364146174
2.0, -6.0, 0.014297962188720703, 986460.5363112786, 0.20937776565551758, 13.112146365354937
2.0, -6.5, 0.016416072845458984, 986460.0642724014, 0.24518299102783203, 13.1121463786739
2.0, -7.0, 0.0170133113861084, 986459.796660956, 0.2591254711151123, 13.112146384014023
2.0, -7.5, 0.015384912490844727, 986459.7309863948, 0.2521517276763916, 13.112146377039757
2.0, -8.0, 0.017450809478759766, 986459.7039661275, 0.30196523666381836, 13.112146377158227
2.0, -8.5, 0.021590709686279297, 986459.6932223722, 0.3799009323120117, 13.112146377210541
2.0, -9.0, 0.023633241653442383, 986459.6895687863, 0.48334288597106934, 13.112146376891836
2.0, -9.5, 0.023688077926635742, 986459.6883655902, 0.49251222610473633, 13.112146376846665
2.0, -10.0, 0.028563261032104492, 986459.6879625279, 0.6082539558410645, 13.112146376827761
2.0, -10.5, 0.03666329383850098, 986459.6878540117, 0.8272161483764648, 13.11214637681713
2.0, -11.0, 0.04487323760986328, 986459.6878192959, 0.9914886951446533, 13.112146376813516
2.0, -11.5, 0.048064231872558594, 986459.6878085497, 1.084123134613037, 13.112146376812118
2.0, -12.0, 0.06048941612243652, 986459.6878073537, 1.3884408473968506, 13.112146376811866
2.0, -12.5, 0.07333493232727051, 986459.6878059036, 1.5619101524353027, 13.112146376812214
2.0, -13.0, 0.0780332088470459, 986459.6878043216, 1.622765302658081, 13.112146376812344
2.0, -13.5, 0.07373833656311035, 986459.6878041817, 1.4943065643310547, 13.112146376812488
2.0, -14.0, 0.08096528053283691, 986459.6878029634, 1.5471315383911133, 13.112146376811653
2.0, -14.5, 0.09541130065917969, 986459.6878048173, 1.710057258605957, 13.112146376812763
2.0, -15.0, 0.10102653503417969, 986459.6878048965, 1.8046965599060059, 13.112146376812078
2.0, -15.5, 0.09302687644958496, 986459.6878062099, 1.5894405841827393, 13.112146376812001
2.0, -16.0, 0.0982818603515625, 986459.6878039695, 1.7026090621948242, 13.112146376811959
2.0, -16.5, 0.11552238464355469, 986459.6878036706, 1.838188648223877, 13.11214637681178
2.0, -17.0, 0.1008141040802002, 986459.6878050731, 1.7081542015075684, 13.112146376811669
2.0, -17.5, 0.11284351348876953, 986459.6878067977, 1.9196100234985352, 13.112146376811875
2.0, -18.0, 0.10236382484436035, 986459.6878040389, 1.7465107440948486, 13.112146376811863
2.5, -5.0, 0.014560461044311523, 1003480.6457002672, 0.20492148399353027, 13.112518563205967
2.5, -5.5, 0.015778303146362305, 1003476.0687777727, 0.2198317050933838, 13.112518560953808
2.5, -6.0, 0.014613628387451172, 1003471.3002001747, 0.2049427032470703, 13.11251855984124
2.5, -6.5, 0.01710796356201172, 1003469.6423108383, 0.2449030876159668, 13.112518583262315
2.5, -7.0, 0.016011476516723633, 1003469.1243768574, 0.24147367477416992, 13.112518577778228
2.5, -7.5, 0.01915287971496582, 1003468.8401383484, 0.31122279167175293, 13.112518574939532
2.5, -8.0, 0.01849198341369629, 1003468.7541457681, 0.30219507217407227, 13.11251857525409
2.5, -8.5, 0.02094554901123047, 1003468.7277886323, 0.3511815071105957, 13.112518575033231
2.5, -9.0, 0.026654481887817383, 1003468.717658952, 0.46978020668029785, 13.112518574819493
2.5, -9.5, 0.027733564376831055, 1003468.713851455, 0.4976649284362793, 13.112518574754914
2.5, -10.0, 0.035578250885009766, 1003468.7127044386, 0.6946995258331299, 13.112518574734256
2.5, -10.5, 0.037908315658569336, 1003468.7123650142, 0.732414960861206, 13.112518574724204
2.5, -11.0, 0.04607725143432617, 1003468.7122552606, 0.909229040145874, 13.112518574720276
2.5, -11.5, 0.06499981880187988, 1003468.7122221793, 1.2370846271514893, 13.112518574719285
2.5, -12.0, 0.07293033599853516, 1003468.7122128399, 1.4055542945861816, 13.112518574719331
2.5, -12.5, 0.08575654029846191, 1003468.7122112465, 1.7192432880401611, 13.112518574718733
